GEO_ID,P001001,P001003,P001004,P001005,P001006,P001007,P001008,P001009
1000000US500059575001018,0,0,0,0,0,0,0,0
1000000US500059575001019,0,0,0,0,0,0,0,0
1000000US500059575001020,0,0,0,0,0,0,0,0
1000000US500059575001021,179,169,0,1,0,0,2,7
1000000US500059575001022,34,34,0,0,0,0,0,0
1000000US500059575001023,74,70,0,0,0,0,0,4
1000000US500059575001024,0,0,0,0,0,0,0,0
1000000US500059575001025,0,0,0,0,0,0,0,0
1000000US500059575001026,75,73,1,0,0,0,0,1
1000000US500059575001027,27,27,0,0,0,0,0,0
1000000US500059575001028,29,27,0,0,1,0,0,1
1000000US500059575001029,0,0,0,0,0,0,0,0
1000000US500059575001030,0,0,0,0,0,0,0,0
1000000US500059575001031,91,90,1,0,0,0,0,0
1000000US500059575001032,0,0,0,0,0,0,0,0
1000000US500059575001033,6,5,0,0,0,0,0,1
1000000US500059575001034,18,18,0,0,0,0,0,0
1000000US500059575001035,40,40,0,0,0,0,0,0
1000000US500059575001036,0,0,0,0,0,0,0,0
1000000US500059575001037,0,0,0,0,0,0,0,0
1000000US500059575001038,12,12,0,0,0,0,0,0
1000000US500059575001039,1,1,0,0,0,0,0,0
1000000US500059575001040,4,4,0,0,0,0,0,0
1000000US500059575001041,9,9,0,0,0,0,0,0
1000000US500059575001042,2,2,0,0,0,0,0,0
1000000US500059575001043,115,109,2,3,0,0,1,0
1000000US500059575001044,132,131,0,1,0,0,0,0
1000000US500059575001045,6,6,0,0,0,0,0,0
1000000US500059575001046,3,3,0,0,0,0,0,0
1000000US500059575001047,2,2,0,0,0,0,0,0
1000000US500059575001048,0,0,0,0,0,0,0,0
1000000US500059575001049,0,0,0,0,0,0,0,0
1000000US500059575001050,0,0,0,0,0,0,0,0
1000000US500059575001051,0,0,0,0,0,0,0,0
1000000US500059575001052,0,0,0,0,0,0,0,0
1000000US500059575001053,30,30,0,0,0,0,0,0
1000000US500059575001054,38,37,0,0,1,0,0,0
1000000US500059575001055,254,248,0,0,2,0,3,1
1000000US500059575001056,5,5,0,0,0,0,0,0
1000000US500059575001057,36,36,0,0,0,0,0,0
1000000US500059575001058,170,164,0,0,5,0,0,1
1000000US500059575001059,0,0,0,0,0,0,0,0
1000000US500059575001060,0,0,0,0,0,0,0,0
1000000US500059575001061,2,2,0,0,0,0,0,0
1000000US500059575001062,15,15,0,0,0,0,0,0
1000000US500059575001063,7,7,0,0,0,0,0,0
1000000US500059575001064,0,0,0,0,0,0,0,0
1000000US500059575001065,0,0,0,0,0,0,0,0
1000000US500059575001066,5,5,0,0,0,0,0,0
1000000US500059575001067,0,0,0,0,0,0,0,0
1000000US500059575001068,0,0,0,0,0,0,0,0
1000000US500059575001069,2,2,0,0,0,0,0,0
1000000US500059575001070,0,0,0,0,0,0,0,0
1000000US500059575001071,0,0,0,0,0,0,0,0
1000000US500059575001072,13,13,0,0,0,0,0,0
1000000US500059575001073,0,0,0,0,0,0,0,0
1000000US500059575001074,0,0,0,0,0,0,0,0
1000000US500059575001075,0,0,0,0,0,0,0,0
1000000US500059575001076,0,0,0,0,0,0,0,0
1000000US500059575001077,0,0,0,0,0,0,0,0
1000000US500059575001078,0,0,0,0,0,0,0,0
1000000US500059575001079,0,0,0,0,0,0,0,0
1000000US500059575001080,6,6,0,0,0,0,0,0
1000000US500059575001081,0,0,0,0,0,0,0,0
1000000US500059575001082,0,0,0,0,0,0,0,0
1000000US500059575001083,0,0,0,0,0,0,0,0
1000000US500059575001084,0,0,0,0,0,0,0,0
1000000US500059575001085,0,0,0,0,0,0,0,0
1000000US500059575002000,1,1,0,0,0,0,0,0
1000000US500059575002001,177,174,0,0,1,0,0,2
1000000US500059575002002,0,0,0,0,0,0,0,0
1000000US500059575002003,0,0,0,0,0,0,0,0
1000000US500059575002004,25,24,0,0,1,0,0,0
1000000US500059575002005,0,0,0,0,0,0,0,0
1000000US500059575002006,9,9,0,0,0,0,0,0
1000000US500059575002007,20,20,0,0,0,0,0,0
1000000US500059575002008,24,24,0,0,0,0,0,0
1000000US500059575002009,0,0,0,0,0,0,0,0
1000000US500059575002010,0,0,0,0,0,0,0,0
1000000US500059575002011,0,0,0,0,0,0,0,0
1000000US500059575002012,0,0,0,0,0,0,0,0
1000000US500059575002013,151,148,0,0,2,0,1,0
1000000US500059575002014,0,0,0,0,0,0,0,0
1000000US500059575002015,13,10,0,0,3,0,0,0
1000000US500059575002016,22,22,0,0,0,0,0,0
1000000US500059575002017,93,89,0,3,0,0,0,1
1000000US500059575002018,19,19,0,0,0,0,0,0
1000000US500059575002019,0,0,0,0,0,0,0,0
1000000US500059575002020,110,108,1,0,0,0,0,1
1000000US500059575002021,79,74,1,2,2,0,0,0
1000000US500059575002022,23,21,2,0,0,0,0,0
1000000US500059575002023,62,59,0,0,1,0,2,0
1000000US500059575002024,0,0,0,0,0,0,0,0
1000000US500059575002025,4,1,0,0,0,0,0,3
1000000US500059575002026,33,32,0,0,0,0,0,1
1000000US500059575002027,1,0,0,0,0,0,0,1
1000000US500059575003000,19,19,0,0,0,0,0,0
1000000US500059575003001,0,0,0,0,0,0,0,0
1000000US500059575003002,0,0,0,0,0,0,0,0
1000000US500059575003003,13,12,0,0,1,0,0,0
1000000US500059575003004,85,79,0,3,0,0,2,1
1000000US500059575003005,38,37,0,1,0,0,0,0
1000000US500059575003006,25,24,0,1,0,0,0,0
1000000US500059575003007,0,0,0,0,0,0,0,0
1000000US500059575003008,0,0,0,0,0,0,0,0
1000000US500059575003009,77,68,0,2,0,0,0,7
1000000US500059575003010,0,0,0,0,0,0,0,0
1000000US500059575003011,68,67,0,0,0,0,0,1
1000000US500059575003012,38,37,0,1,0,0,0,0
1000000US500059575003013,0,0,0,0,0,0,0,0
1000000US500059575003014,11,11,0,0,0,0,0,0
1000000US500059575003015,10,10,0,0,0,0,0,0
1000000US500059575003016,7,7,0,0,0,0,0,0
1000000US500059575003017,0,0,0,0,0,0,0,0
1000000US500059575003018,0,0,0,0,0,0,0,0
1000000US500059575003019,0,0,0,0,0,0,0,0
1000000US500059575003020,24,24,0,0,0,0,0,0
1000000US500059575003021,200,197,1,0,1,0,0,1
1000000US500059575003022,97,93,0,1,0,0,0,3
1000000US500059575003023,142,133,0,0,1,0,1,7
1000000US500059575003024,2,1,0,0,0,0,0,1
1000000US500059575003025,2,2,0,0,0,0,0,0
1000000US500059575003026,0,0,0,0,0,0,0,0
1000000US500059575003027,0,0,0,0,0,0,0,0
1000000US500059575003028,3,3,0,0,0,0,0,0
1000000US500059575003029,132,127,1,0,4,0,0,0
1000000US500059575003030,18,17,0,0,1,0,0,0
1000000US500059575003031,94,88,0,0,6,0,0,0
1000000US500059575003032,0,0,0,0,0,0,0,0
1000000US500059575003033,0,0,0,0,0,0,0,0
1000000US500059575003034,15,15,0,0,0,0,0,0
1000000US500059575003035,0,0,0,0,0,0,0,0
1000000US500059575003036,0,0,0,0,0,0,0,0
1000000US500059575003037,2,2,0,0,0,0,0,0
1000000US500059575003038,0,0,0,0,0,0,0,0
1000000US500059575003039,0,0,0,0,0,0,0,0
1000000US500059575003040,0,0,0,0,0,0,0,0
1000000US500059575003041,0,0,0,0,0,0,0,0
1000000US500059576001000,11,11,0,0,0,0,0,0
1000000US500059576001001,5,5,0,0,0,0,0,0
1000000US500059576001002,15,15,0,0,0,0,0,0
1000000US500059576001003,16,16,0,0,0,0,0,0
1000000US500059576001004,0,0,0,0,0,0,0,0
1000000US500059576001005,0,0,0,0,0,0,0,0
1000000US500059576001006,2,0,0,0,0,0,0,2
1000000US500059576001007,0,0,0,0,0,0,0,0
1000000US500059576001008,23,23,0,0,0,0,0,0
1000000US500059576001009,16,16,0,0,0,0,0,0
1000000US500059576001010,0,0,0,0,0,0,0,0
1000000US500059576001011,3,3,0,0,0,0,0,0
1000000US500059576001012,7,7,0,0,0,0,0,0
1000000US500059576001013,35,35,0,0,0,0,0,0
1000000US500059576001014,43,43,0,0,0,0,0,0
1000000US500059576001015,0,0,0,0,0,0,0,0
1000000US500059576001016,8,8,0,0,0,0,0,0
1000000US500059576001017,47,47,0,0,0,0,0,0
1000000US500059576001018,27,27,0,0,0,0,0,0
1000000US500059576001019,1,1,0,0,0,0,0,0
1000000US500059576001020,0,0,0,0,0,0,0,0
1000000US500059576001021,9,8,0,0,0,0,0,1
1000000US500059576001022,28,27,0,1,0,0,0,0
1000000US500059576001023,28,28,0,0,0,0,0,0
1000000US500059576001024,1,1,0,0,0,0,0,0
1000000US500059576001025,5,5,0,0,0,0,0,0
1000000US500059576001026,13,13,0,0,0,0,0,0
1000000US500059576001027,0,0,0,0,0,0,0,0
1000000US500059576001028,164,162,0,0,0,0,2,0
1000000US500059576001029,0,0,0,0,0,0,0,0
1000000US500059576001030,4,4,0,0,0,0,0,0
1000000US500059576001031,3,1,0,0,1,0,0,1
1000000US500059576001032,0,0,0,0,0,0,0,0
1000000US500059576001033,29,28,0,0,0,0,0,1
1000000US500059576001034,64,64,0,0,0,0,0,0
1000000US500059576001035,10,10,0,0,0,0,0,0
1000000US500059576001036,2,2,0,0,0,0,0,0
1000000US500059576001037,24,24,0,0,0,0,0,0
1000000US500059576001038,0,0,0,0,0,0,0,0
1000000US500059576001039,14,14,0,0,0,0,0,0
1000000US500059576001040,112,107,0,0,0,0,0,5
1000000US500059576001041,0,0,0,0,0,0,0,0
1000000US500059576001042,0,0,0,0,0,0,0,0
1000000US500059576001043,82,81,0,0,0,0,0,1
1000000US500059576001044,0,0,0,0,0,0,0,0
1000000US500059576001045,3,3,0,0,0,0,0,0
1000000US500059576001046,8,5,0,0,1,0,0,2
1000000US500059576001047,7,7,0,0,0,0,0,0
1000000US500059576001048,7,7,0,0,0,0,0,0
1000000US500059576001049,23,23,0,0,0,0,0,0
1000000US500059576001050,0,0,0,0,0,0,0,0
1000000US500059576001051,0,0,0,0,0,0,0,0
1000000US500059576001052,0,0,0,0,0,0,0,0
1000000US500059576001053,0,0,0,0,0,0,0,0
1000000US500059576001054,0,0,0,0,0,0,0,0
1000000US500059576001055,10,10,0,0,0,0,0,0
1000000US500059576001056,0,0,0,0,0,0,0,0
1000000US500059576001057,0,0,0,0,0,0,0,0
1000000US500059576001058,4,4,0,0,0,0,0,0
1000000US500059576001059,0,0,0,0,0,0,0,0
1000000US500059576001060,0,0,0,0,0,0,0,0
1000000US500059576001061,0,0,0,0,0,0,0,0
1000000US500059576001062,2,2,0,0,0,0,0,0
1000000US500059576001063,0,0,0,0,0,0,0,0
1000000US500059576001064,0,0,0,0,0,0,0,0
1000000US500059576001065,4,4,0,0,0,0,0,0
1000000US500059576001066,27,27,0,0,0,0,0,0
1000000US500059576001067,0,0,0,0,0,0,0,0
1000000US500059576001068,0,0,0,0,0,0,0,0
1000000US500059576001069,0,0,0,0,0,0,0,0
1000000US500059576001070,0,0,0,0,0,0,0,0
1000000US500059576001071,0,0,0,0,0,0,0,0
1000000US500059576001072,9,9,0,0,0,0,0,0
1000000US500059576001073,0,0,0,0,0,0,0,0
1000000US500059576001074,4,4,0,0,0,0,0,0
1000000US500059576001075,0,0,0,0,0,0,0,0
1000000US500059576001076,0,0,0,0,0,0,0,0
1000000US500059576001077,0,0,0,0,0,0,0,0
1000000US500059576001078,2,2,0,0,0,0,0,0
1000000US500059576001079,7,7,0,0,0,0,0,0
1000000US500059576001080,23,23,0,0,0,0,0,0
1000000US500059576001081,90,89,0,0,0,0,0,1
1000000US500059576001082,60,58,0,0,0,0,1,1
1000000US500059576001083,15,15,0,0,0,0,0,0
1000000US500059576001084,53,53,0,0,0,0,0,0
1000000US500059576001085,24,24,0,0,0,0,0,0
1000000US500059576001086,1,1,0,0,0,0,0,0
1000000US500059576001087,8,8,0,0,0,0,0,0
1000000US500059576001088,33,33,0,0,0,0,0,0
1000000US500059576001089,30,30,0,0,0,0,0,0
1000000US500059576001090,17,17,0,0,0,0,0,0
1000000US500059576001091,3,3,0,0,0,0,0,0
1000000US500059576001092,1,1,0,0,0,0,0,0
1000000US500059576001093,6,6,0,0,0,0,0,0
1000000US500059576001094,2,2,0,0,0,0,0,0
1000000US500059576001095,2,1,0,0,0,0,0,1
1000000US500059576001096,0,0,0,0,0,0,0,0
1000000US500059576001097,0,0,0,0,0,0,0,0
1000000US500059576002000,30,30,0,0,0,0,0,0
1000000US500059576002001,10,8,0,0,0,0,0,2
1000000US500059576002002,6,6,0,0,0,0,0,0
1000000US500059576002003,0,0,0,0,0,0,0,0
1000000US500059576002004,44,44,0,0,0,0,0,0
1000000US500059576002005,16,16,0,0,0,0,0,0
1000000US500059576002006,16,16,0,0,0,0,0,0
1000000US500059576002007,0,0,0,0,0,0,0,0
1000000US500059576002008,26,26,0,0,0,0,0,0
1000000US500059576002009,0,0,0,0,0,0,0,0
1000000US500059576002010,22,22,0,0,0,0,0,0
1000000US500059576002011,0,0,0,0,0,0,0,0
1000000US500059576002012,26,26,0,0,0,0,0,0
1000000US500059576002013,0,0,0,0,0,0,0,0
1000000US500059576002014,29,28,0,0,1,0,0,0
1000000US500059576002015,76,72,2,0,0,0,0,2
1000000US500059576002016,0,0,0,0,0,0,0,0
1000000US500059576002017,0,0,0,0,0,0,0,0
1000000US500059576002018,10,10,0,0,0,0,0,0
1000000US500059576002019,21,18,0,0,2,0,0,1
1000000US500059576002020,19,19,0,0,0,0,0,0
1000000US500059576002021,14,14,0,0,0,0,0,0
1000000US500059576002022,34,29,1,0,4,0,0,0
1000000US500059576002023,0,0,0,0,0,0,0,0
1000000US500059576002024,0,0,0,0,0,0,0,0
1000000US500059576002025,0,0,0,0,0,0,0,0
1000000US500059576002026,0,0,0,0,0,0,0,0
1000000US500059576002027,13,13,0,0,0,0,0,0
1000000US500059576002028,7,7,0,0,0,0,0,0
1000000US500059576002029,10,10,0,0,0,0,0,0
1000000US500059576002030,0,0,0,0,0,0,0,0
1000000US500059576002031,0,0,0,0,0,0,0,0
1000000US500059576002032,40,40,0,0,0,0,0,0
1000000US500059576002033,0,0,0,0,0,0,0,0
1000000US500059576002034,22,22,0,0,0,0,0,0
1000000US500059576002035,23,23,0,0,0,0,0,0
1000000US500059576002036,0,0,0,0,0,0,0,0
1000000US500059576002037,2,2,0,0,0,0,0,0
1000000US500059576002038,0,0,0,0,0,0,0,0
1000000US500059576002039,0,0,0,0,0,0,0,0
1000000US500059576002040,21,18,0,0,0,0,3,0
1000000US500059576002041,0,0,0,0,0,0,0,0
1000000US500059576002042,0,0,0,0,0,0,0,0
1000000US500059576002043,0,0,0,0,0,0,0,0
1000000US500059576002044,2,2,0,0,0,0,0,0
1000000US500059576002045,2,2,0,0,0,0,0,0
1000000US500059576002046,10,10,0,0,0,0,0,0
1000000US500059576002047,0,0,0,0,0,0,0,0
1000000US500059576002048,0,0,0,0,0,0,0,0
1000000US500059576002049,4,4,0,0,0,0,0,0
1000000US500059576002050,31,28,0,0,1,0,0,2
1000000US500059576002051,0,0,0,0,0,0,0,0
1000000US500059576002052,8,8,0,0,0,0,0,0
1000000US500059576002053,0,0,0,0,0,0,0,0
1000000US500059576002054,0,0,0,0,0,0,0,0
1000000US500059576002055,2,2,0,0,0,0,0,0
1000000US500059576002056,0,0,0,0,0,0,0,0
1000000US500059576002057,19,19,0,0,0,0,0,0
1000000US500059576002058,8,8,0,0,0,0,0,0
1000000US500059576002059,0,0,0,0,0,0,0,0
1000000US500059576002060,0,0,0,0,0,0,0,0
1000000US500059576002061,20,14,3,0,0,0,0,3
1000000US500059576002062,7,7,0,0,0,0,0,0
1000000US500059576002063,36,36,0,0,0,0,0,0
1000000US500059576002064,8,8,0,0,0,0,0,0
1000000US500059576002065,3,3,0,0,0,0,0,0
1000000US500059576002066,45,45,0,0,0,0,0,0
1000000US500059576002067,2,2,0,0,0,0,0,0
1000000US500059576002068,0,0,0,0,0,0,0,0
1000000US500059576002069,6,6,0,0,0,0,0,0
1000000US500059576002070,12,12,0,0,0,0,0,0
1000000US500059576002071,0,0,0,0,0,0,0,0
1000000US500059576002072,10,10,0,0,0,0,0,0
1000000US500059576002073,21,21,0,0,0,0,0,0
1000000US500059576002074,0,0,0,0,0,0,0,0
1000000US500059576002075,15,15,0,0,0,0,0,0
1000000US500059576002076,1,1,0,0,0,0,0,0
1000000US500059576002077,3,3,0,0,0,0,0,0
1000000US500059576002078,0,0,0,0,0,0,0,0
1000000US500059576002079,0,0,0,0,0,0,0,0
1000000US500059576002080,2,2,0,0,0,0,0,0
1000000US500059576002081,4,4,0,0,0,0,0,0
1000000US500059576002082,0,0,0,0,0,0,0,0
1000000US500059576002083,6,6,0,0,0,0,0,0
1000000US500059576002084,0,0,0,0,0,0,0,0
1000000US500059576002085,1,1,0,0,0,0,0,0
1000000US500059576002086,0,0,0,0,0,0,0,0
1000000US500059576002087,23,23,0,0,0,0,0,0
1000000US500059576002088,12,12,0,0,0,0,0,0
1000000US500059576002089,0,0,0,0,0,0,0,0
1000000US500059577001000,0,0,0,0,0,0,0,0
1000000US500059577001001,0,0,0,0,0,0,0,0
1000000US500059577001002,14,14,0,0,0,0,0,0
1000000US500059577001003,0,0,0,0,0,0,0,0
1000000US500059577001004,52,52,0,0,0,0,0,0
1000000US500059577001005,22,22,0,0,0,0,0,0
1000000US500059577001006,13,13,0,0,0,0,0,0
1000000US500059577001007,0,0,0,0,0,0,0,0
1000000US500059577001008,44,43,0,0,1,0,0,0
1000000US500059577001009,0,0,0,0,0,0,0,0
1000000US500059577001010,16,16,0,0,0,0,0,0
1000000US500059577001011,8,8,0,0,0,0,0,0
1000000US500059577001012,28,26,0,0,0,0,0,2
1000000US500059577001013,0,0,0,0,0,0,0,0
1000000US500059577001014,0,0,0,0,0,0,0,0
1000000US500059577001015,0,0,0,0,0,0,0,0
1000000US500059577001016,4,3,0,0,0,0,0,1
1000000US500059577001017,0,0,0,0,0,0,0,0
1000000US500059577001018,0,0,0,0,0,0,0,0
1000000US500059577001019,0,0,0,0,0,0,0,0
1000000US500059577001020,0,0,0,0,0,0,0,0
1000000US500059577001021,0,0,0,0,0,0,0,0
1000000US500059577001022,10,10,0,0,0,0,0,0
1000000US500059577001023,1,1,0,0,0,0,0,0
1000000US500059577001024,76,73,3,0,0,0,0,0
1000000US500059577001025,0,0,0,0,0,0,0,0
1000000US500059577001026,0,0,0,0,0,0,0,0
1000000US500059577001027,0,0,0,0,0,0,0,0
1000000US500059577001028,23,23,0,0,0,0,0,0
1000000US500059577001029,0,0,0,0,0,0,0,0
1000000US500059577001030,3,3,0,0,0,0,0,0
1000000US500059577001031,0,0,0,0,0,0,0,0
1000000US500059577001032,47,45,0,0,0,0,0,2
1000000US500059577001033,0,0,0,0,0,0,0,0
1000000US500059577001034,0,0,0,0,0,0,0,0
1000000US500059577001035,13,13,0,0,0,0,0,0
1000000US500059577001036,0,0,0,0,0,0,0,0
1000000US500059577001037,8,8,0,0,0,0,0,0
1000000US500059577001038,43,42,0,0,1,0,0,0
1000000US500059577001039,34,34,0,0,0,0,0,0
1000000US500059577001040,7,7,0,0,0,0,0,0
1000000US500059577001041,0,0,0,0,0,0,0,0
1000000US500059577001042,3,3,0,0,0,0,0,0
1000000US500059577001043,27,27,0,0,0,0,0,0
1000000US500059577001044,102,100,0,0,0,0,0,2
1000000US500059577001045,14,14,0,0,0,0,0,0
1000000US500059577001046,21,19,2,0,0,0,0,0
1000000US500059577001047,0,0,0,0,0,0,0,0
1000000US500059577001048,0,0,0,0,0,0,0,0
1000000US500059577001049,1,1,0,0,0,0,0,0
1000000US500059577001050,0,0,0,0,0,0,0,0
1000000US500059577001051,26,26,0,0,0,0,0,0
1000000US500059577001052,0,0,0,0,0,0,0,0
1000000US500059577001053,44,44,0,0,0,0,0,0
1000000US500059577001054,5,5,0,0,0,0,0,0
1000000US500059577001055,0,0,0,0,0,0,0,0
1000000US500059577001056,0,0,0,0,0,0,0,0
1000000US500059577001057,0,0,0,0,0,0,0,0
1000000US500059577001058,0,0,0,0,0,0,0,0
1000000US500059577001059,44,42,1,0,0,0,0,1
1000000US500059577001060,17,16,0,1,0,0,0,0
1000000US500059577001061,0,0,0,0,0,0,0,0
1000000US500059577001062,57,50,0,1,3,0,0,3
1000000US500059577001063,0,0,0,0,0,0,0,0
1000000US500059577001064,15,13,0,0,0,0,0,2
1000000US500059577001065,51,51,0,0,0,0,0,0
1000000US500059577001066,45,45,0,0,0,0,0,0
1000000US500059577001067,6,6,0,0,0,0,0,0
1000000US500059577001068,6,6,0,0,0,0,0,0
1000000US500059577001069,24,24,0,0,0,0,0,0
1000000US500059577001070,22,14,4,1,0,0,0,3
1000000US500059577001071,9,9,0,0,0,0,0,0
1000000US500059577001072,28,28,0,0,0,0,0,0
1000000US500059577001073,0,0,0,0,0,0,0,0
1000000US500059577001074,0,0,0,0,0,0,0,0
1000000US500059577001075,4,4,0,0,0,0,0,0
1000000US500059577001076,1,1,0,0,0,0,0,0
1000000US500059577001077,0,0,0,0,0,0,0,0
1000000US500059577001078,0,0,0,0,0,0,0,0
1000000US500059577001079,11,11,0,0,0,0,0,0
1000000US500059577001080,0,0,0,0,0,0,0,0
1000000US500059577001081,0,0,0,0,0,0,0,0
1000000US500059577001082,0,0,0,0,0,0,0,0
1000000US500059577001083,16,16,0,0,0,0,0,0
1000000US500059577001084,0,0,0,0,0,0,0,0
1000000US500059577001085,2,2,0,0,0,0,0,0
1000000US500059577001086,0,0,0,0,0,0,0,0
1000000US500059577001087,26,26,0,0,0,0,0,0
1000000US500059577001088,16,16,0,0,0,0,0,0
1000000US500059577001089,21,19,0,0,0,0,0,2
1000000US500059577001090,3,2,0,0,0,0,0,1
1000000US500059577001091,32,32,0,0,0,0,0,0
1000000US500059577001092,53,46,0,2,0,0,0,5
1000000US500059577001093,16,16,0,0,0,0,0,0
1000000US500059577001094,63,63,0,0,0,0,0,0
1000000US500059577001095,38,37,1,0,0,0,0,0
1000000US500059577001096,0,0,0,0,0,0,0,0
1000000US500059577001097,0,0,0,0,0,0,0,0
1000000US500059577001098,7,7,0,0,0,0,0,0
1000000US500059577001099,0,0,0,0,0,0,0,0
1000000US500059577001100,0,0,0,0,0,0,0,0
1000000US500059577001101,10,10,0,0,0,0,0,0
1000000US500059577001102,0,0,0,0,0,0,0,0
1000000US500059577001103,8,8,0,0,0,0,0,0
1000000US500059577001104,2,2,0,0,0,0,0,0
1000000US500059577001105,0,0,0,0,0,0,0,0
1000000US500059577001106,13,13,0,0,0,0,0,0
1000000US500059577001107,0,0,0,0,0,0,0,0
1000000US500059577001108,3,3,0,0,0,0,0,0
1000000US500059577001109,6,6,0,0,0,0,0,0
1000000US500059577001110,2,1,0,0,0,0,0,1
1000000US500059577001111,7,7,0,0,0,0,0,0
1000000US500059577001112,0,0,0,0,0,0,0,0
1000000US500059577001113,11,11,0,0,0,0,0,0
1000000US500059577001114,0,0,0,0,0,0,0,0
1000000US500059577001115,0,0,0,0,0,0,0,0
1000000US500059577001116,4,3,0,0,0,0,0,1
1000000US500059577001117,5,5,0,0,0,0,0,0
1000000US500059577001118,37,26,0,1,0,0,0,10
1000000US500059577001119,6,4,0,0,0,0,0,2
1000000US500059577001120,6,4,0,0,0,0,0,2
1000000US500059577001121,1,1,0,0,0,0,0,0
1000000US500059577001122,0,0,0,0,0,0,0,0
1000000US500059577001123,0,0,0,0,0,0,0,0
1000000US500059577001124,88,82,0,3,0,0,0,3
1000000US500059577001125,58,56,1,0,0,0,0,1
1000000US500059577001126,11,8,0,0,0,0,1,2
1000000US500059577001127,6,6,0,0,0,0,0,0
1000000US500059577001128,0,0,0,0,0,0,0,0
1000000US500059577002000,82,79,0,1,0,0,0,2
1000000US500059577002001,49,49,0,0,0,0,0,0
1000000US500059577002002,0,0,0,0,0,0,0,0
1000000US500059577002003,17,17,0,0,0,0,0,0
1000000US500059577002004,53,44,1,3,5,0,0,0
1000000US500059577002005,86,80,0,0,0,0,0,6
1000000US500059577002006,6,6,0,0,0,0,0,0
1000000US500059577002007,26,26,0,0,0,0,0,0
1000000US500059577002008,34,34,0,0,0,0,0,0
1000000US500059577002009,16,16,0,0,0,0,0,0
1000000US500059577002010,17,17,0,0,0,0,0,0
1000000US500059577002011,12,12,0,0,0,0,0,0
1000000US500059577002012,98,93,0,0,0,0,0,5
1000000US500059577002013,2,2,0,0,0,0,0,0
1000000US500059577002014,14,12,0,0,0,0,0,2
1000000US500059577002015,15,15,0,0,0,0,0,0
1000000US500059577002016,6,5,0,0,0,0,0,1
1000000US500059577002017,0,0,0,0,0,0,0,0
1000000US500059577002018,0,0,0,0,0,0,0,0
1000000US500059577002019,0,0,0,0,0,0,0,0
1000000US500059577002020,0,0,0,0,0,0,0,0
1000000US500059577002021,0,0,0,0,0,0,0,0
1000000US500059577002022,15,15,0,0,0,0,0,0
1000000US500059577002023,0,0,0,0,0,0,0,0
1000000US500059577002024,0,0,0,0,0,0,0,0
1000000US500059577002025,0,0,0,0,0,0,0,0
1000000US500059577002026,0,0,0,0,0,0,0,0
1000000US500059577002027,0,0,0,0,0,0,0,0
1000000US500059577002028,0,0,0,0,0,0,0,0
1000000US500059577002029,0,0,0,0,0,0,0,0
1000000US500059577002030,0,0,0,0,0,0,0,0
1000000US500059577002031,0,0,0,0,0,0,0,0
1000000US500059577002032,0,0,0,0,0,0,0,0
1000000US500059577002033,7,5,0,0,0,0,0,2
1000000US500059577002034,0,0,0,0,0,0,0,0
1000000US500059577002035,0,0,0,0,0,0,0,0
1000000US500059577002036,0,0,0,0,0,0,0,0
1000000US500059577002037,0,0,0,0,0,0,0,0
1000000US500059577002038,0,0,0,0,0,0,0,0
1000000US500059577002039,0,0,0,0,0,0,0,0
1000000US500059577002040,0,0,0,0,0,0,0,0
1000000US500059577002041,0,0,0,0,0,0,0,0
1000000US500059577002042,12,12,0,0,0,0,0,0
1000000US500059577002043,0,0,0,0,0,0,0,0
1000000US500059577002044,0,0,0,0,0,0,0,0
1000000US500059577002045,0,0,0,0,0,0,0,0
1000000US500059577002046,2,2,0,0,0,0,0,0
1000000US500059577002047,47,45,0,0,0,0,0,2
1000000US500059577002048,191,191,0,0,0,0,0,0
1000000US500059577002049,29,29,0,0,0,0,0,0
1000000US500059577002050,4,3,1,0,0,0,0,0
1000000US500059577002051,18,15,3,0,0,0,0,0
1000000US500059577002052,9,9,0,0,0,0,0,0
1000000US500059577002053,17,17,0,0,0,0,0,0
1000000US500059577002054,0,0,0,0,0,0,0,0
1000000US500059577002055,46,46,0,0,0,0,0,0
1000000US500059577002056,24,24,0,0,0,0,0,0
1000000US500059577002057,0,0,0,0,0,0,0,0
1000000US500059577002058,0,0,0,0,0,0,0,0
1000000US500059577002059,4,4,0,0,0,0,0,0
1000000US500059577002060,10,10,0,0,0,0,0,0
1000000US500059577002061,0,0,0,0,0,0,0,0
1000000US500059577002062,45,45,0,0,0,0,0,0
1000000US500059577002063,63,61,0,2,0,0,0,0
1000000US500059577002064,0,0,0,0,0,0,0,0
1000000US500059577002065,1,1,0,0,0,0,0,0
1000000US500059577002066,15,14,1,0,0,0,0,0
1000000US500059577002067,43,43,0,0,0,0,0,0
1000000US500059577002068,23,23,0,0,0,0,0,0
1000000US500059577002069,19,19,0,0,0,0,0,0
1000000US500059577002070,20,20,0,0,0,0,0,0
1000000US500059577002071,77,73,0,0,0,0,0,4
1000000US500059577002072,13,13,0,0,0,0,0,0
1000000US500059577002073,37,35,0,2,0,0,0,0
1000000US500059577002074,16,16,0,0,0,0,0,0
1000000US500059577002075,0,0,0,0,0,0,0,0
1000000US500059577002076,0,0,0,0,0,0,0,0
1000000US500059577002077,0,0,0,0,0,0,0,0
1000000US500059577002078,21,21,0,0,0,0,0,0
1000000US500059577002079,0,0,0,0,0,0,0,0
1000000US500059577002080,0,0,0,0,0,0,0,0
