block_id,assignment
500019609002014,11
500019601001000,11
500019602002026,11
500019606003006,11
500019604003063,11
500019605001055,11
500019606003027,11
500019604001028,11
500019606001028,11
500019601003070,11
500019606003028,11
500019606002086,11
500019602002040,11
500019606002090,11
500019604004008,11
500019605003022,11
500019601002017,11
500019603001000,11
500019606003049,11
500019609004009,11
500019609004010,11
500019604001070,11
500019602002081,11
500019606003109,11
500019602001054,11
500019606003091,11
500019602002094,11
500019604001044,11
500019606002034,11
500019602002083,11
500019606001070,11
500019604001029,11
500019604001039,11
500019601003065,11
500019604003037,11
500019606002075,11
500019606003079,11
500019602001014,11
500019604004002,11
500019607003015,11
500019604001074,11
500019602002057,11
500019606002038,11
500019606002061,11
500019609002067,11
500019604001095,11
500019606002049,11
500019604002031,11
500019608003016,11
500019606003044,11
500019606002032,11
500019605001035,11
500019609002069,11
500019606001007,11
500019604002053,11
500019609002089,11
500019604001086,11
500019604001077,11
500019605001040,11
500019604001054,11
500019609002057,11
500019604003092,11
500019606003063,11
500019606003095,11
500019606001062,11
500019606001069,11
500019610001057,11
500019609001001,11
500019609002070,11
500019609004097,11
500019609002109,11
500019605003003,11
500019604001105,11
500019609003052,11
500019609004084,11
500019609002035,11
500019602001026,11
500019604003048,11
500019609002072,11
500019609002090,11
500019606001000,11
500019604003107,11
500019606001011,11
500019609003097,11
500019609002105,11
500019601003056,11
500019601003016,11
500019602002053,11
500019604001021,11
500019606002088,11
500019609002112,11
500019601003042,11
500019609003062,11
500019601003045,11
500019602002039,11
500019604001023,11
500019604002063,11
500019604001031,11
500019604002006,11
500019606001047,11
500019604002033,11
500019604001098,11
500019604004000,11
500019610001030,11
500019610002043,11
500019605001036,11
500019606003024,11
500019609003065,11
500019602001018,11
500019604003029,11
500019604003096,11
500019606001071,11
500019607001019,11
500019606002000,11
500019607002004,11
500019606002009,11
500019609002023,11
500019609002060,11
500019606002036,11
500019608003021,11
500019609003055,11
500019609002074,11
500019609002017,11
500019609003061,11
500019609003104,11
500019609003042,11
500019610002051,11
500019609004051,11
500019609004092,11
500019609002009,11
500019609002064,11
500019609002011,11
500019609002012,11
500019609002028,11
500019609002063,11
500019604003003,11
500019604001069,11
500019609003053,11
500019609001099,11
500019609002006,11
500019609003049,11
500019609003008,11
500019609003051,11
500019609003043,11
500019609003058,11
500019609003056,11
500019604002071,11
500019602001042,11
500019609004054,11
500019609004083,11
500019609003022,11
500019602001041,11
500019604003016,11
500019604003055,11
500019604001010,11
500019601002020,11
500019608003042,11
500019604001103,11
500019604001062,11
500019604004026,11
500019610001034,11
500019604003018,11
500019602002016,11
500019609001011,11
500019604002073,11
500019604003046,11
500019604003023,11
500019602002018,11
500019610001070,11
500019610001035,11
500019602002073,11
500019602002017,11
500019609004102,11
500019609001021,11
500019610002003,11
500019604003058,11
500019610001082,11
500019604003040,11
500019602001025,11
500019602002037,11
500019607001033,11
500019606001018,11
500019604002030,11
500019609002045,11
500019604003121,11
500019602002079,11
500019602002074,11
500019610001067,11
500019602002068,11
500019605001008,11
500019609004101,11
500019609003030,11
500019606002063,11
500019602002035,11
500019602001023,11
500019605001015,11
500019604001108,11
500019609003064,11
500019601003053,11
500019604003060,11
500019601003027,11
500019609004103,11
500019604001087,11
500019607003000,11
500019606001072,11
500019609003018,11
500019602002114,11
500019609001079,11
500019610002002,11
500019606003007,11
500019605003018,11
500019604001072,11
500019606002013,11
500019609001008,11
500019610002058,11
500019604002005,11
500019601001013,11
500019601002013,11
500019610002076,11
500019604002070,11
500019604002067,11
500019606003065,11
500019609004089,11
500019609001039,11
500019604003084,11
500019601003044,11
500019606002028,11
500019606002027,11
500019606003097,11
500019606003086,11
500019609003088,11
500019602002005,11
500019609001037,11
500019606003043,11
500019609001038,11
500019602002031,11
500019606002083,11
500019604003111,11
500019604003134,11
500019604003104,11
500019609002036,11
500019602002029,11
500019604001027,11
500019603001002,11
500019602002112,11
500019603001005,11
500019606002026,11
500019607001005,11
500019605003007,11
500019608003013,11
500019610002070,11
500019610001039,11
500019609001034,11
500019605001043,11
500019609004100,11
500019601002006,11
500019605001031,11
500019609001035,11
500019609001067,11
500019608003024,11
500019609001101,11
500019609001077,11
500019606002064,11
500019610001036,11
500019602001047,11
500019606002084,11
500019604001016,11
500019609001075,11
500019606002043,11
500019603001007,11
500019602001022,11
500019610001022,11
500019602001064,11
500019604003094,11
500019603001011,11
500019604002025,11
500019602001001,11
500019601001025,11
500019609004131,11
500019602002070,11
500019604003011,11
500019602002042,11
500019604003000,11
500019607001001,11
500019607001011,11
500019601001002,11
500019605001017,11
500019604003115,11
500019604003051,11
500019604003056,11
500019604001018,11
500019604003118,11
500019606001043,11
500019604003041,11
500019602002076,11
500019604002009,11
500019609004088,11
500019602002045,11
500019604003098,11
500019607002002,11
500019607004024,11
500019605001018,11
500019604003044,11
500019610002042,11
500019604003007,11
500019610002044,11
500019604001091,11
500019609002038,11
500019604002019,11
500019604003036,11
500019606003076,11
500019604002020,11
500019604004022,11
500019604003002,11
500019606001032,11
500019609003027,11
500019601002007,11
500019605001009,11
500019605001047,11
500019601003063,11
500019601003084,11
500019602002080,11
500019602002033,11
500019606003018,11
500019604003043,11
500019609004058,11
500019609004096,11
500019609001090,11
500019609003098,11
500019609003031,11
500019610002020,11
500019610002084,11
500019609003009,11
500019609003068,11
500019609004098,11
500019610002079,11
500019610001056,11
500019610001017,11
500019610001016,11
500019608003032,11
500019609004026,11
500019609002078,11
500019609002065,11
500019604003093,11
500019607001025,11
500019610001043,11
500019610001013,11
500019610001015,11
500019609001009,11
500019609003038,11
500019607004011,11
500019606003105,11
500019609001018,11
500019610002010,11
500019609002080,11
500019608003018,11
500019609002018,11
500019608002021,11
500019609001024,11
500019609002008,11
500019609003106,11
500019608002003,11
500019607002012,11
500019608002001,11
500019607002010,11
500019608002026,11
500019607002006,11
500019604003133,11
