block_id,assignment
500099505002017,2
500099501001147,2
500099501001012,2
500099501001026,2
500099501001072,2
500099505001124,2
500099505002035,2
500099501001197,2
500099501002076,2
500099501001236,2
500099501001234,2
500099505003047,2
500099501001190,2
500099505001043,2
500099501001069,2
500099502001084,2
500099502001097,2
500099501001040,2
500099502001050,2
500099501001061,2
500099501001065,2
500099502001002,2
500099501001155,2
500099502001042,2
500099501001133,2
500099501001173,2
500099501001205,2
500099502001004,2
500099505002108,2
500099505003041,2
500099501001198,2
500099505001091,2
500099505002111,2
500099505001125,2
500099505001037,2
500099505003023,2
500099505001064,2
500099501001177,2
500099505002025,2
500099502001010,2
500099501001055,2
500099502001046,2
500099501001255,2
500099501001063,2
500099505001063,2
500099502001031,2
500099501001068,2
500099505002060,2
500099501001066,2
500099501002082,2
500099505001029,2
500099505001014,2
500099505001058,2
500099502001060,2
500099502001048,2
500099505003008,2
500099501001099,2
500099501001257,2
500099502001018,2
500099505001127,2
500099501001060,2
500099501001082,2
500099501001300,2
500099501001087,2
500099501001033,2
500099501002055,2
500099501002021,2
500099501001008,2
500099501001302,2
500099501001188,2
500099501001194,2
500099501001118,2
500099501001002,2
500099501001021,2
500099501001235,2
500099501001191,2
500099501001077,2
500099501001101,2
500099501001218,2
500099501001281,2
500099501001081,2
500099502001019,2
500099502001061,2
500099501001169,2
500099501001156,2
500099505001048,2
500099501001016,2
500099501001303,2
500099501001275,2
500099501001232,2
500099501001258,2
500099501002068,2
500099501001143,2
500099501001093,2
500099502001029,2
500099502001058,2
500099501002063,2
500099501002071,2
500099502001094,2
500099501001053,2
500099501001064,2
500099501001056,2
500099501001213,2
500099502001062,2
500099501002004,2
500099501002039,2
500099501001106,2
500099501001285,2
500099501001176,2
500099505001044,2
500099501001222,2
500099501002035,2
500099501001224,2
500099501001089,2
500099502001082,2
500099501002041,2
500099505002049,2
500099501002048,2
500099502001073,2
500099505001061,2
500099501001052,2
500099502001052,2
500099501001017,2
500099502001083,2
500099502001104,2
500099502001026,2
500099502001040,2
500099502001045,2
500099502001038,2
500099505002051,2
500099502001051,2
500099501002083,2
500099505001001,2
500099502001079,2
500099502001103,2
500099502001095,2
500099501001037,2
500099502001099,2
500099502001005,2
500099501001290,2
500099502001006,2
500099501001157,2
500099501001030,2
500099501001028,2
500099501002016,2
500099502001047,2
500099501001070,2
500099505001005,2
500099502001088,2
500099501001044,2
500099501002000,2
500099505001006,2
500099501001132,2
500099501002050,2
500099501001244,2
500099505002014,2
500099501001023,2
500099501001032,2
500099505001057,2
500099505001120,2
500099505002053,2
500099502001027,2
500099505001132,2
500099505001096,2
500099505001072,2
500099501001221,2
500099505002113,2
500099501002029,2
500099501001025,2
500099505003027,2
500099505003024,2
500099505002077,2
500099505003049,2
500099505003029,2
500099501001000,2
500099501002034,2
500099501001073,2
500099501002022,2
500099501002024,2
500099501002026,2
500099501002014,2
500099501002002,2
500099501002009,2
500099501002011,2
500099501002003,2
500099502001003,2
500099501001004,2
500099501002030,2
500099501002054,2
500099501001304,2
500099502001096,2
500099502001081,2
500099505002096,2
500099501001013,2
500099501002019,2
500099501002017,2
500099501002020,2
500099501002043,2
500099501002010,2
500099501002023,2
500099501002007,2
500099501002018,2
500099501002008,2
500099501001079,2
500099502001025,2
500099501002079,2
500099505001106,2
500099501002052,2
500099505001105,2
500099501001253,2
500099501001007,2
500099501001279,2
500099505001035,2
500099505001036,2
500099505002109,2
500099505001046,2
500099501001054,2
500099501002058,2
500099501001283,2
500099502001087,2
500099501001130,2
500099501001151,2
500099501001094,2
500099501001167,2
500099505001038,2
500099501001117,2
500099505001134,2
500099501001088,2
500099505002015,2
500099505002034,2
500099505001066,2
500099501001113,2
500099501001203,2
500099505001003,2
500099505001108,2
500099502001101,2
500099501002027,2
500099501001178,2
500099505002105,2
500099501001080,2
500099505002082,2
500099505002069,2
500099505002001,2
500099505002008,2
500099505002076,2
500099505002021,2
500099505003030,2
500099505002084,2
500099505002016,2
500099505002023,2
500099505001115,2
500099505002009,2
500099505001118,2
500099505001107,2
500099505001133,2
500099505001112,2
500099505001113,2
500099505003018,2
500099505003045,2
500099505003003,2
500099505003006,2
500099505003050,2
500099505003002,2
500099505003014,2
500099505003028,2
500099505003039,2
500099505003009,2
500099505003033,2
500099505003032,2
500099505003010,2
500099505001097,2
500099505003034,2
500099505002115,2
500099505003011,2
500099505001098,2
500099501001215,2
500099501001225,2
500099501001164,2
500099502001071,2
500099505001081,2
500099501001175,2
500099501001216,2
500099505002007,2
500099505002070,2
500099502001086,2
500099505002086,2
500099505002071,2
500099502001023,2
500099501001292,2
