block_id,assignment
500099502001055,76
500099502001056,76
500099502001015,76
500099502001078,76
500099502001054,76
500099501001291,76
500099501002070,76
500099502001017,76
500099502001039,76
500099502001065,76
500099502001022,76
500099502001069,76
500099502001037,76
500099501002001,76
500099502001041,76
500099502001070,76
500099502001093,76
500099502001072,76
500099502001057,76
500099502001036,76
500099502001064,76
500099502001033,76
500099502001034,76
500099502001030,76
500099502001063,76
500099502001059,76
500099502001053,76
500099502001009,76
500099501001162,76
500099502001035,76
500099501001163,76
500099502001092,76
500099501001150,76
500099501002062,76
500099501001159,76
500099502001012,76
500099502001043,76
500099505003017,52
500099502001090,76
500099505001100,52
500099502001067,76
500099505001007,76
500099501001027,76
500099501002067,76
500099501001036,76
500099505001021,76
500099501001046,76
500099501001114,76
500099505003044,52
500099501002013,76
500099501002078,76
500099501001112,76
500099505001123,52
500099501001154,76
500099501001115,76
500099501001048,76
500099501001085,76
500099501002047,76
500099501001003,76
500099501001084,76
500099501001140,76
500099505001152,76
500099502001011,76
500099501002059,76
500099501001090,76
500099501001202,52
500099501001299,76
500099505003042,52
500099501001067,76
500099505001084,52
500099505001150,52
500099505002000,52
500099505002094,52
500099501001153,76
500099501002072,76
500099501001072,76
500099501001001,76
500099501002031,76
500099501001297,76
500099505002035,52
500099501002033,76
500099505003020,52
500099501001146,76
500099505003016,52
500099501001147,52
500099505002017,52
500099501001236,76
500099501001012,76
500099501001234,76
500099505003047,52
500099505001124,52
500099501001190,76
500099505001043,52
500099501001026,76
500099501001197,52
500099501001069,76
500099501002076,76
500099501001040,76
500099505003041,52
500099505002111,52
500099502001050,76
500099505003023,52
500099502001084,76
500099502001097,76
500099501001198,52
500099505001091,52
500099501001173,76
500099502001002,76
500099501001061,76
500099501001205,52
500099501001065,76
500099502001004,76
500099501001155,76
500099502001042,76
500099501001133,76
500099501001177,76
500099505001125,52
500099505001037,52
500099505002108,52
500099502001010,76
500099505002025,52
500099501001055,76
500099505001063,52
500099505001064,52
500099501001066,76
500099501002082,76
500099502001046,76
500099505001058,52
500099501001068,76
500099501001255,52
500099505002060,52
500099501001063,76
500099502001031,76
500099505001029,76
500099505003008,52
500099505001014,76
500099502001060,76
500099502001048,76
500099501001099,76
500099505001127,52
500099501001218,76
500099501001060,76
500099501001281,76
500099502001018,76
500099501001082,76
500099501001087,76
500099501001081,76
500099502001019,76
500099501001300,76
500099501001302,76
500099502001061,76
500099501001033,76
500099501002055,76
500099501002021,76
500099501001008,76
500099501001188,76
500099501001194,76
500099501001169,76
500099505001048,52
500099501001016,76
500099501001303,76
500099501001002,76
500099501001156,76
500099501001118,76
500099501001021,76
500099501001235,76
500099501001257,52
500099501001191,76
500099501001275,76
500099501001143,76
500099501001232,76
500099501001258,52
500099501001077,76
500099501001222,76
500099501001224,76
500099501001101,76
500099501002068,76
500099502001082,76
500099501001093,76
500099502001029,76
500099501001053,76
500099501001064,76
500099501002063,76
500099501001056,76
500099502001062,76
500099501002004,76
500099502001058,76
500099501001213,52
500099501002071,76
500099502001094,76
500099501002039,76
500099505001044,52
500099501001285,76
500099501001106,76
500099501002035,76
500099501001176,76
500099501001089,76
500099501002048,76
500099501002041,76
500099502001052,76
500099505002049,52
500099505002051,52
500099502001073,76
500099505001061,52
500099501001052,76
500099502001083,76
500099502001051,76
500099501001017,76
500099502001104,76
500099501002083,76
500099502001026,76
500099502001038,76
500099502001047,76
500099502001040,76
500099505001005,76
500099505001001,76
500099502001045,76
500099502001103,76
500099501001037,76
500099502001099,76
500099502001079,76
500099502001095,76
500099501001290,76
500099502001006,76
500099502001005,76
500099501001157,76
500099501001028,76
500099501001030,76
500099501001070,76
500099501002016,76
500099501002000,76
500099502001088,76
500099501001044,76
500099501001244,52
500099505001006,76
500099501001023,76
500099505001057,52
500099501001132,76
500099505002014,52
500099501002050,76
500099502001027,76
500099501001032,76
500099505001120,52
500099505001132,52
500099505001096,52
500099505002053,52
500099502001003,76
500099501001221,76
500099505002113,52
500099501001025,76
500099505003027,52
500099505001072,52
500099501001000,76
500099501002029,76
500099501001004,76
500099501002034,76
500099501001073,76
500099501002022,76
500099501002024,76
500099505003024,52
500099505002077,52
500099505003049,52
500099501001007,76
500099505003029,52
500099501002026,76
500099501002019,76
500099501002014,76
500099501002002,76
500099501002017,76
500099501002009,76
500099501002011,76
